2014092103,1,11,22,0,22,2
2014121402,1,5,5,0,5,1
2011120410,1,3,5,0,5,2
2016112011,1,10,10,0,10,1
2011121101,0,13,16,0,16,2
2011122500,0,8,8,0,8,1
2011090800,0,5,5,0,5,1
2012120201,0,3,9,0,9,3
2012102800,0,0,0,0,0,1
2011092511,1,7,17,0,17,5
2014101904,0,19,24,0,24,2
2015112205,1,4,10,0,10,2
2011121807,1,0,0,0,0,1
2011112400,1,-2,-2,0,-2,1
2015112602,0,0,1,0,1,2
2012102104,1,15,15,0,15,1
2012092400,1,4,6,0,6,3
2013011201,1,0,0,0,0,1
2014091411,0,7,7,0,7,1
2012120913,0,13,13,0,13,1
2011111400,0,20,80,1,80,4
2011102309,1,21,42,0,42,2
2011100911,1,2,3,0,3,2
2014110910,0,8,17,0,17,2
2012100702,1,4,9,0,9,4
2012110401,0,15,28,0,28,3
2011110610,1,11,11,0,11,1
2016120404,0,22,23,0,23,2
2014100200,0,6,11,0,11,3
2013010501,0,4,6,0,6,4
2012122300,0,13,17,0,17,3
2016112800,1,0,0,0,0,1
2014122107,1,1,4,0,4,2
2014112305,1,3,3,0,3,1
2013090811,1,16,16,0,16,1
2013100602,0,3,7,0,7,2
2012112511,1,10,15,0,15,2
2011100211,0,3,7,0,7,2
2012101411,1,7,16,0,16,3
2012091300,0,16,16,0,16,1
2011112007,0,34,55,0,55,2
2012121600,1,0,5,0,5,3
2012090909,0,26,75,1,75,3
2012011501,0,16,16,0,16,1
